mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
3	3	6	6	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	44						
3	3	8	8	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	45						
3	3	6	6	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	46						
3	3	8	8	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	47						
3	3	6	6	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	48						
3	3	8	8	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	49						
4	4	10	10	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	50						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	51	ornamentTremblement					
4	4	10	10	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	52						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	53	ornamentTremblement					
4	4	10	10	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	54						
4	4	13	13	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	55						
4	4	10	10	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	56						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	57						
4	4	10	10	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	58						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	59						
4	4	10	10	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	60						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	61						
4	4	10	10	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	62						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	63						
4	4	10	10	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	64						
4	4	13	13	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	65						
4	4	10	10	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	66						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	67						
4	4	10	10	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
4	4	10	10	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	68						
4	4	12	12	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	7			
4	4	12	12	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	69	ornamentTremblement					
4	4	10	10	0.0	0	0	FiguredBass	4/4	8	1	0					1/2	6			
4	4	10	10	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	70						
4	4	12	12	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	71						
5	5	14	14	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	72						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	73						
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	74						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	75						
5	5	14	14	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	76						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	77						
5	5	14	14	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	78						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	79						
5	5	14	14	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	80						
5	5	14	14	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	81						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	82						
5	5	14	14	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	83						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	84						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	85						
5	5	14	14	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	86						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	87						
5	5	14	14	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	88						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	89						
5	5	14	14	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	90						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	91						
5	5	14	14	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	92						
5	5	16	16	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	93						
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	95						
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	96						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	97						
6	6	18	18	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	98						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	99						
6	6	18	18	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	100						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	101						
6	6	18	18	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	102						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	103						
6	6	18	18	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	104						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	105						
6	6	18	18	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	106						
6	6	18	18	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	107						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	108						
6	6	18	18	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	109						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	110						
6	6	18	18	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
6	6	18	18	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	111						
6	6	20	20	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
6	6	20	20	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	112						
6	6	18	18	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	113						
6	6	20	20	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	114						
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	115						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	116						
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	117						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	118						
7	7	22	22	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	119						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	120						
7	7	22	22	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	121						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	122						
7	7	22	22	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	123						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	124						
7	7	22	22	4.0	0	0	Chord	4/4	5	2	1	1	1	125						
7	7	22	22	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	126						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	127						
7	7	22	22	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	128						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	129						
7	7	22	22	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	130						
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
7	7	24	24	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	131						
7	7	22	22	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	132						
7	7	24	24	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	133						
8	8	26	26	4.0	0	0	Chord	4/4	1	1	1	1	1	134	ornamentTremblement					
8	8	26	26	4.0	0	0	Chord	4/4	2	1	1	1	1	135	ornamentTremblement					
8	8	26	26	4.0	0	0	Chord	4/4	3	1	1	1	1	136						
8	8	26	26	4.0	0	0	Chord	4/4	4	1	1	1	1	137						
8	8	26	26	4.0	0	0	Chord	4/4	5	1	1	1	1	138	ornamentTremblement					
8	8	26	26	4.0	0	0	Chord	4/4	5	2	1	1	1	139						
8	8	26	26	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	140						
8	8	28	28	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	141						
8	8	26	26	4.0	0	0	Chord	4/4	6	2	1	1	1	142						
8	8	26	26	4.0	0	0	Chord	4/4	7	1	1	1	1	143	ornamentPrecompMordentUpperPrefix					
8	8	26	26	4.0	0	0	Chord	4/4	8	1	1	1	1	144						
9	9	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	145						
9	9	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	146						
9	9	30	30	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	147						
9	9	30	30	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	148						
9	9	30	30	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	149						
9	9	30	30	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	150						
9	9	30	30	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	151						
9	9	30	30	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	152						
9	9	30	30	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	153						
9	9	30	30	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	154						
10	10	32	32	2.0	0	1/2	Chord	4/4	1	1	1/2	1/2	1	155						
10	10	32	32	2.0	0	1/2	Chord	4/4	2	1	1/2	1/2	1	156						
10	10	32	32	2.0	0	1/2	Chord	4/4	3	1	1/2	1/2	1	157						
10	10	32	32	2.0	0	1/2	Chord	4/4	4	1	1/2	1/2	1	158						
10	10	32	32	2.0	0	1/2	Chord	4/4	5	1	1/2	1/2	1	159						
10	10	32	32	2.0	0	1/2	Chord	4/4	5	2	1/2	1/2	1	160						
10	10	32	32	2.0	0	1/2	Chord	4/4	6	1	1/2	1/2	1	161						
10	10	32	32	2.0	0	1/2	Chord	4/4	6	2	1/2	1/2	1	162						
10	10	32	32	0.0	0	1/2	FiguredBass	4/4	7	1	0					1/2	6			
10	10	32	32	2.0	0	1/2	Chord	4/4	7	1	1/2	1/2	1	163						
10	10	32	32	2.0	0	1/2	Chord	4/4	8	1	1/2	1/2	1	164						
11	11	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	165						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	166						
11	11	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	167						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168						
11	11	34	34	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	169						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	170						
11	11	34	34	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	171						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	172						
11	11	34	34	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	173						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	174						
11	11	34	34	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	175						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	176						
11	11	34	34	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	177						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	178						
11	11	34	34	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	179						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	180						
11	11	34	34	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	181						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	182						
11	11	34	34	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	183						
11	11	36	36	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	184						
12	12	38	38	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	185						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	186						
12	12	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	187						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	188						
12	12	38	38	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	189						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	190						
12	12	38	38	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	191						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	192						
12	12	38	38	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	193						
12	12	38	38	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	194						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	195						
12	12	38	38	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	196						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	197						
12	12	38	38	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	198						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	199						
12	12	38	38	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	200						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	201						
12	12	38	38	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	202						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	203						
12	12	38	38	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	204						
12	12	40	40	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	205						
13	13	42	42	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	206						
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	207	ornamentTremblement					
13	13	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	208						
13	13	44	44	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	209						0
13	13	45	45	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	210						
13	13	42	42	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	211						
13	13	44	44	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	212						1
13	13	45	45	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	213						
13	13	42	42	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	214						
13	13	44	44	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	215						
13	13	42	42	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	216						
13	13	44	44	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	217	ornamentTremblement					
13	13	42	42	3.0	0	0	Chord	4/4	5	2	3/4	1/2	3/2	218						
13	13	45	45	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	219						
13	13	42	42	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	220						
13	13	44	44	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	221						
13	13	45	45	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	222						
13	13	42	42	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	223						
13	13	44	44	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	224						
13	13	42	42	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
13	13	42	42	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	225						
13	13	44	44	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	4			
13	13	44	44	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	226	ornamentTremblement					
13	13	42	42	0.0	0	0	FiguredBass	4/4	8	1	0					1/2	3			
13	13	42	42	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	227						
13	13	44	44	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	228						
14	14	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	229						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	230						
14	14	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	231						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232						
14	14	46	46	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	233						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	234						
14	14	46	46	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	235						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	236						
14	14	46	46	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	237						
14	14	46	46	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	238						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	239						
14	14	46	46	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	240						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	241						
14	14	46	46	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	242						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	243						
14	14	46	46	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	244						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	245						
14	14	46	46	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	246						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	247						
14	14	46	46	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	248						
14	14	48	48	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	249						
15	15	50	50	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	250						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	251						
15	15	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	252						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	253						
15	15	50	50	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	254						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	255						
15	15	50	50	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	256						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	257						
15	15	50	50	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	258						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	259						
15	15	50	50	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	260						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	261						
15	15	50	50	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	262						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	263						
15	15	50	50	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	264						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	265						
15	15	50	50	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	4	3	
15	15	50	50	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	266						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	267						
15	15	50	50	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	268						
15	15	52	52	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	269						
16	16	54	54	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	270						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	271						
16	16	54	54	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	272						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	273						
16	16	54	54	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	274						2
16	16	55	55	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	275						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	276						
16	16	54	54	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	277						3
16	16	55	55	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	278						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	279						
16	16	54	54	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	280						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	281						
16	16	54	54	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	282						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	283						
16	16	54	54	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	284						
16	16	55	55	3.0	1/4	1/4	Chord	4/4	6	1	3/4	1/2	3/2	285						
16	16	54	54	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	286						
16	16	55	55	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	287						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	288						
16	16	54	54	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	4	2	
16	16	54	54	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	289						
16	16	56	56	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	5			
16	16	56	56	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	290						
16	16	54	54	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	291						
16	16	55	55	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	292						
16	16	56	56	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	293						
17	17	58	58	4.0	0	0	Chord	4/4	1	1	1	1	1	294	ornamentTremblement					
17	17	58	58	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	295						4
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	296	ornamentTremblement					
17	17	58	58	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	297						5
17	17	60	60	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	298						5
17	17	61	61	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	299						
17	17	58	58	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	300						6
17	17	60	60	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	301						
17	17	58	58	4.0	0	0	Chord	4/4	5	1	1	1	1	302	ornamentTremblement					
17	17	58	58	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	303						
