mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
3	3	6	6	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	42					
3	3	8	8	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	43					
3	3	6	6	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	44					
3	3	8	8	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	#		
3	3	8	8	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	45					
3	3	6	6	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	46					
3	3	8	8	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	47					
4	4	10	10	4.0	0	0	Chord	4/4	1	1	1	1	1	48	ornamentTremblement				
4	4	10	10	4.0	0	0	Chord	4/4	2	1	1	1	1	49					
4	4	10	10	4.0	0	0	Chord	4/4	3	1	1	1	1	50					
4	4	10	10	4.0	0	0	Chord	4/4	4	1	1	1	1	51					
4	4	10	10	4.0	0	0	Chord	4/4	5	1	1	1	1	52	ornamentTremblement				
4	4	10	10	4.0	0	0	Chord	4/4	5	2	1	1	1	53					
4	4	10	10	4.0	0	0	Chord	4/4	6	1	1	1	1	54					
4	4	10	10	4.0	0	0	Chord	4/4	6	2	1	1	1	55					
4	4	10	10	0.0	0	0	FiguredBass	4/4	7	1	0					1	6		
4	4	10	10	4.0	0	0	Chord	4/4	7	1	1	1	1	56	ornamentTremblement				
4	4	10	10	4.0	0	0	Chord	4/4	8	1	1	1	1	57					
5	5	14	14	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	58					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	59					
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	60					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	61					
5	5	14	14	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	62					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	63					
5	5	14	14	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	64					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	65					
5	5	14	14	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	66					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	67					
5	5	14	14	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	68					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	69					
5	5	14	14	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	70					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	71					
5	5	14	14	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	72					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	73					
5	5	14	14	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	#		
5	5	14	14	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	74					
5	5	16	16	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6	5	
5	5	16	16	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	75					
5	5	14	14	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	76					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	77					
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	78					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	79					
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	80					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	81					
6	6	18	18	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	82					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	83					
6	6	18	18	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	84					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	85					
6	6	18	18	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	86					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	87					
6	6	18	18	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	88					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	89					
6	6	18	18	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	90					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	91					
6	6	18	18	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	92					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	93					
6	6	18	18	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	94					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	95					
6	6	18	18	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	96					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	97					
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	98					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99	ornamentTremblement				
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100					
7	7	24	24	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	101					
7	7	25	25	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102					
7	7	22	22	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	103					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	104	ornamentTremblement				
7	7	22	22	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	105					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	106					
7	7	22	22	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	107					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	108	ornamentTremblement				
7	7	22	22	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	109					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	110					
7	7	22	22	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	111					
7	7	24	24	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	112					
7	7	25	25	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	113					
7	7	22	22	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	114					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	115					
7	7	22	22	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	5	
7	7	22	22	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	116					
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	#		
7	7	24	24	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	117	ornamentTremblement				
7	7	22	22	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	118					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	119					
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	120					
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121					
8	8	26	26	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	122					
8	8	26	26	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	123					
8	8	26	26	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	124					
8	8	26	26	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	125					
8	8	26	26	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	126					
8	8	26	26	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	127					
8	8	26	26	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	128					
8	8	26	26	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	129					
9	9	28	28	2.0	0	1/2	Chord	4/4	1	1	1/2	1/2	1	130					
9	9	28	28	2.0	0	1/2	Chord	4/4	2	1	1/2	1/2	1	131					
9	9	28	28	2.0	0	1/2	Chord	4/4	3	1	1/2	1/2	1	132					
9	9	28	28	2.0	0	1/2	Chord	4/4	4	1	1/2	1/2	1	133					
9	9	28	28	2.0	0	1/2	Chord	4/4	4	2	1/2	1/2	1	134					
9	9	28	28	2.0	0	1/2	Chord	4/4	5	1	1/2	1/2	1	135					
9	9	28	28	2.0	0	1/2	Chord	4/4	5	2	1/2	1/2	1	136					
9	9	28	28	2.0	0	1/2	Chord	4/4	6	1	1/2	1/2	1	137					
9	9	28	28	2.0	0	1/2	Chord	4/4	6	2	1/2	1/2	1	138					
9	9	28	28	0.0	0	1/2	FiguredBass	4/4	7	1	0					1/2	5		
9	9	28	28	2.0	0	1/2	Chord	4/4	7	1	1/2	1/2	1	139					
9	9	28	28	2.0	0	1/2	Chord	4/4	8	1	1/2	1/2	1	140					
10	10	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	141					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142					
10	10	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	143					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	144					
10	10	30	30	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	145					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	146					
10	10	30	30	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	147					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	148					
10	10	30	30	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	149					
10	10	30	30	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	150					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	151					
10	10	30	30	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	152					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	153					
10	10	30	30	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	154					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	155					
10	10	30	30	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	156					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	157					
10	10	30	30	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	158					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	159					
10	10	30	30	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	160					
10	10	32	32	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	161					
11	11	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	162					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	163	ornamentTremblement				
11	11	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	164					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	165					
11	11	34	34	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	166					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	167					
11	11	34	34	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	168					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	169					
11	11	34	34	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	170					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	171	ornamentTremblement				
11	11	34	34	4.0	0	0	Chord	4/4	5	2	1	1	1	172					
11	11	34	34	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	173					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	174					
11	11	34	34	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	175					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	176					
11	11	34	34	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	177					
11	11	36	36	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6		
11	11	36	36	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	178	ornamentTremblement				
11	11	34	34	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	179					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	180					
12	12	38	38	4.0	0	0	Chord	4/4	1	1	1	1	1	181					
12	12	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	182					0
12	12	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	183					
12	12	38	38	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	184					1
12	12	40	40	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	185					
12	12	38	38	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	186					2
12	12	40	40	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	187					2
12	12	41	41	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	188					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	189					
12	12	41	41	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	190					
12	12	38	38	4.0	0	0	Chord	4/4	5	1	1	1	1	191					
12	12	38	38	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	192					
12	12	40	40	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	193					
12	12	38	38	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	194					
12	12	40	40	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	195					
12	12	38	38	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	196					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	197					
12	12	41	41	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	198					
12	12	38	38	4.0	0	0	Chord	4/4	7	1	1	1	1	199					
12	12	38	38	0.0	0	0	FiguredBass	4/4	8	1	0					1/2	6		
12	12	38	38	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	200					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	201					
12	12	41	41	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	202					
13	13	42	42	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	203					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	204					
13	13	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	205					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	206					
13	13	42	42	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	208					
13	13	42	42	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	209					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	210					
13	13	42	42	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	211					
13	13	42	42	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	212					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	213					
13	13	42	42	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	214					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	215					
13	13	42	42	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	216					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	217					
13	13	42	42	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	218					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	219					
13	13	42	42	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	220					
13	13	44	44	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6		
13	13	44	44	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	221					
13	13	42	42	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	222					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	223					
14	14	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	224					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	225					
14	14	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	226					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	227					
14	14	46	46	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	228					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	229					
14	14	46	46	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	230					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	231					
14	14	46	46	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	232					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	233					
14	14	46	46	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	234					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	235					
14	14	46	46	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	236					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	237					
14	14	46	46	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	238					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	239					
14	14	46	46	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	#		
14	14	46	46	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	240					
14	14	48	48	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	5		
14	14	48	48	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	241					
14	14	46	46	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	242					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	243					
15	15	50	50	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	244					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	245	ornamentTremblement				
15	15	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	246					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	247	ornamentTremblement				
15	15	50	50	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	248					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	249					
15	15	50	50	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	250					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	251					
15	15	50	50	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	252					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	253					
15	15	50	50	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	254					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	255					
15	15	50	50	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	256					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	257					
15	15	50	50	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	258					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	259					
15	15	50	50	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	9		
15	15	50	50	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	260					
15	15	52	52	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	7	5	
15	15	52	52	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	261	ornamentTremblement				
15	15	50	50	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	262					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	263					
16	16	54	54	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	264					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	265					
16	16	54	54	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	266					3
16	16	55	55	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	267					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	268					
16	16	54	54	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	269					4
16	16	55	55	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	270					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	271					
16	16	54	54	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	272					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	273					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	4	2	1/2	1/2	1	274					
16	16	54	54	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	275					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	276					
16	16	54	54	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	277					
16	16	55	55	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	278					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	279					
16	16	54	54	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	280					
16	16	55	55	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	281					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	282					
16	16	54	54	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	283					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	284					
16	16	54	54	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	9	4	
16	16	54	54	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	285					
16	16	56	56	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	8	#	
16	16	56	56	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	286					
16	16	58	58	0.0	1	1	FiguredBass	4/4	7	1	0					1/2	5		
16	16	54	54	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	287					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	288					
17	17	58	58	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	289					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	290					
17	17	58	58	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	291					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	292					
17	17	58	58	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	293					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	294					
17	17	58	58	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	295					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	296					
17	17	58	58	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	297					
17	17	58	58	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	298					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	299					
